id,price
250,659
251,-186
252,7924
253,603
254,5195
255,6099
256,1475
257,728
258,987
259,1391
260,1207
261,1251
262,842
263,11922
264,11437
265,2000
266,5034
267,596
268,1235
269,5488
270,2815
271,930
272,2467
273,6573
274,5017
275,864
276,6916
277,13275
278,1141
279,828
280,3906
281,986
282,847
283,1142
284,13792
285,10034
286,845
287,6660
288,655
289,2090
290,5615
291,6803
292,7054
293,6995
294,835
295,4080
296,628
297,951
298,1744
299,1137
300,7749
301,4909
302,7393
303,1119
304,6355
305,5108
306,10813
307,2317
308,5136
309,4320
310,7113
311,7482
312,2836
313,750
314,6321
315,1975
316,944
317,908
318,5922
319,9985
320,6034
321,2107
322,10384
323,807
324,2625
325,610
326,3607
327,3425
328,4320
329,14951
330,2211
331,754
332,15409
333,2723
334,2674
335,4714
336,4143
337,1212
338,3593
339,578
340,13419
341,695
342,14718
343,7884
344,1393
345,4119
346,6023
347,15040
348,8092
349,951
350,961
351,1223
352,975
353,626
354,689
355,5089
356,5488
357,11167
358,17289
359,597
360,1212
361,2578
362,700
363,1407
364,5922
365,884
366,2499
367,4060
368,2381
369,1282
370,2901
371,2027
372,740
373,1008
374,597
375,10935
376,689
377,3723
378,597
379,985
380,6445
381,2263
382,4080
383,1196
384,4328
385,615
386,10026
387,2999
388,13098
389,5906
390,8747
391,516
392,4457
393,4705
394,3271
395,2477
396,13206
397,582
398,3110
399,2039
400,1099
401,605
402,1426
403,5404
404,1627
405,2680
406,1659
407,1744
408,10904
409,1661
410,840
411,1024
412,13526
413,10505
414,6036
415,14748
416,883
417,3010
418,2439
419,2797
420,2107
421,6689
422,4457
423,9806
424,1175
425,606
426,5050
427,5334
428,1007
429,2469
430,885
431,7142
432,2514
433,9105
434,2122
435,842
436,2815
437,10308
438,4588
439,10338
440,836
441,5013
442,10512
443,724
444,1219
445,2677
446,2811
447,1876
448,763
449,4314
450,649
451,1275
452,1401
453,9192
454,651
455,6355
456,5856
457,923
458,6827
459,1876
460,5279
461,15158
462,1824
463,6269
464,12232
465,8377
466,700
467,7127
468,5145
469,7049
470,8444
471,13820
472,1343
473,6953
474,923
475,626
476,1418
477,817
478,9609
479,5289
480,614
481,11322
482,746
483,899
484,7506
485,4331
486,995
487,820
488,2254
489,10834
490,5251
491,14431
492,905
493,951
494,631
495,8039
496,8300
497,7829
498,716
499,522
500,1418
501,1914
502,5383
503,559
504,16286
505,1800
506,583
507,2000
508,589
509,1110
510,8276
511,10082
512,1037
513,5145
514,2555
515,5895
516,1162
517,6328
518,1454
519,670
520,716
521,3355
522,733
523,15887
524,7010
525,625
526,1282
527,15816
528,5050
529,841
530,5848
531,923
532,4705
533,711
534,642
535,5454
536,861
537,8151
538,8276
539,1299
540,581
541,3081
542,1744
543,961
544,13810
545,17160
546,739
547,1744
548,5099
549,1227
550,2485
551,625
552,3998
553,961
554,566
555,2469
556,14780
557,670
558,1568
559,918
560,604
561,1142
562,1263
563,1914
564,460
565,2788
566,2025
567,2000
568,670
569,5289
570,495
571,12520
572,4441
573,1762
574,705
575,1112
576,2967
577,1620
578,4926
579,884
580,2161
581,5099
582,4011
583,596
584,733
585,724
586,2372
587,5307
588,3048
589,1942
590,2844
591,14985
592,2247
593,1368
594,1356
595,860
596,3471
597,8250
598,861
599,5853
600,6244
601,1340
602,5102
603,861
604,7500
605,15155
606,1006
607,1287
608,6345
609,484
610,667
611,4833
612,3007
613,691
614,8700
615,1467
616,576
617,579
618,1744
619,12690
620,7404
621,3670
622,3569
623,854
624,1418
625,1589
626,697
627,5895
628,7144
629,1104
630,5904
631,1418
632,746
633,610
634,12260
635,5178
636,1784
637,5280
638,7114
639,2839
640,2064
641,733
642,692
643,15632
644,8856
645,3554
646,1251
647,651
648,3290
649,3196
650,4510
651,1515
652,1472
653,4125
654,3049
655,824
656,5351
657,793
658,2047
659,856
660,1558
661,1503
662,757
663,670
664,1235
665,2496
666,1139
667,4457
668,12409
669,10724
670,1610
671,6966
672,10050
673,8276
674,3010
675,3057
676,604
677,1283
678,10525
679,5307
680,861
681,9595
682,1580
683,861
684,4881
685,2525
686,2322
687,8354
688,482
689,9402
690,14847
691,4839
692,4881
693,2000
694,1616
695,3670
696,787
697,1142
698,2815
699,6040
700,2272
701,2434
702,8015
703,674
704,666
705,684
706,1052
707,578
708,408
709,5153
710,1876
711,9953
712,7653
713,705
714,987
715,688
716,746
717,961
718,1239
719,5145
720,527
721,698
722,1200
723,861
724,4314
725,4400
726,6966
727,604
728,1080
729,13732
730,961
731,13013
732,2468
733,9914
734,11257
735,5980
736,9184
737,6310
738,7541
739,902
740,5153
741,736
742,5023
743,4643
744,680
745,680
746,7096
747,4673
748,2469
749,754
750,2923
751,692
752,1665
753,15286
754,1462
755,852
756,2443
757,4076
758,2936
759,6916
760,5782
761,861
762,5047
763,1162
764,1876
765,468
766,1104
767,3202
768,3393
769,2691
770,10373
771,6744
772,852
773,1068
774,985
775,5128
776,4416
777,2434
778,700
779,2673
780,3892
781,11251
782,1706
783,2433
784,861
785,5099
786,9329
787,3353
788,10631
789,705
790,2370
791,861
792,3863
793,1622
794,6653
795,655
796,11322
797,10921
798,946
799,2603
800,7604
801,5195
802,12858
803,1006
804,5067
805,951
806,3980
807,487
808,12878
809,5440
810,2958
811,10375
812,8276
813,8576
814,651
815,5488
816,5722
817,686
818,5467
819,4912
820,14423
821,9925
822,4331
823,5659
824,1161
825,2815
826,1610
827,3049
828,15228
829,1062
830,456
831,5023
832,6883
833,3341
834,2466
835,1796
836,4331
837,8387
838,608
839,5099
840,6576
841,995
842,3831
843,6938
844,9402
845,2081
846,11825
847,10899
848,4047
849,6409
850,3893
851,1462
852,1659
853,1050
854,7084
855,861
856,8144
857,1434
858,4282
859,7643
860,961
861,733
862,4705
863,3286
864,10619
865,2264
866,5798
867,692
868,10488
869,1272
870,2323
871,14349
872,589
873,11969
874,6051
875,4217
876,1558
877,842
878,2144
879,847
880,5151
881,1472
882,666
883,1837
884,1620
885,729
886,2342
887,663
888,724
889,3017
890,6444
891,3458
892,961
893,2393
894,840
895,1445
896,11080
897,2673
898,9226
899,680
900,2957
901,11431
902,9323
903,5093
904,3141
905,15706
906,8427
907,6906
908,885
909,787
910,716
911,1192
912,13666
913,4087
914,5050
915,2030
916,11330
917,10826
918,3481
919,5342
920,578
921,7628
922,674
923,985
924,1040
925,4038
926,5478
927,1434
928,8294
929,9357
930,7393
931,4796
932,2763
933,8365
934,3683
935,3759
936,3913
937,1006
938,4285
939,1143
940,903
941,2342
942,2518
943,614
944,1778
945,1219
946,5964
947,1399
948,15336
949,14727
950,4517
951,4226
952,15021
953,1099
954,2499
955,15021
956,7174
957,6311
958,479
959,818
960,1207
961,4712
962,8402
963,1104
964,2496
965,1387
966,4305
967,627
968,5856
969,905
970,995
971,1219
972,1363
973,675
974,9066
975,787
976,4929
977,2107
978,621
979,728
980,651
981,1290
982,1192
983,1209
984,1876
985,13569
986,4153
987,8832
988,3906
989,1542
990,3243
991,861
992,883
993,5522
994,1008
995,1449
996,1609
997,1830
998,7071
999,7127
1000,6639
1001,1547
1002,1945
1003,2680
1004,3356
1005,3922
1006,566
1007,3026
1008,1426
1009,5279
1010,14421
1011,1207
1012,5784
1013,2441
1014,754
1015,591
1016,6355
1017,2000
1018,2107
1019,725
1020,578
1021,9157
1022,7922
1023,861
1024,10328
1025,1986
1026,3398
1027,719
1028,5067
1029,5161
1030,9192
1031,1006
1032,2184
1033,4331
1034,891
1035,1659
1036,5030
1037,1744
1038,1024
1039,14446
1040,2370
1041,1442
1042,2884
1043,6742
1044,1142
1045,2922
1046,548
1047,7159
1048,510
1049,2000
1050,3271
1051,612
1052,634
1053,6653
1054,11011
1055,5488
1056,955
1057,1664
1058,4156
1059,905
1060,5334
1061,10860
1062,784
1063,2241
1064,11015
1065,2000
1066,602
1067,6036
1068,1360
1069,770
1070,2215
1071,1802
1072,651
1073,8121
1074,5433
1075,1454
1076,896
1077,4331
1078,12382
1079,736
1080,1087
1081,2780
1082,4200
1083,1166
1084,7552
1085,705
1086,14718
1087,7080
1088,3007
1089,1788
1090,2000
1091,16114
1092,642
1093,6311
1094,1742
1095,614
1096,8167
1097,5299
1098,8856
1099,5278
1100,7882
1101,9448
1102,1876
1103,6355
1104,8626
1105,10497
1106,11436
1107,999
1108,485
1109,963
1110,701
1111,9340
1112,3881
1113,9536
1114,3320
1115,847
1116,11834
1117,1271
1118,1473
1119,8856
1120,4536
1121,14423
1122,1299
1123,2172
1124,1401
1125,663
1126,2219
1127,791
1128,3108
1129,5067
1130,7542
1131,953
1132,9245
1133,2271
1134,602
1135,682
1136,1143
1137,3263
1138,700
1139,2380
1140,11010
1141,1620
1142,4421
1143,951
1144,5391
1145,1786
1146,6059
1147,716
1148,905
1149,2177
1150,1177
1151,5488
1152,15780
1153,784
1154,5128
1155,938
1156,1086
1157,3640
1158,14714
1159,1426
1160,5900
1161,5279
1162,7023
1163,6857
1164,7689
1165,1627
1166,2453
1167,8232
1168,1031
1169,3263
1170,464
1171,11195
1172,1142
1173,16105
1174,4431
1175,1610
1176,1708
1177,3993
1178,1868
1179,3210
1180,1967
1181,4314
1182,4977
1183,1251
1184,9037
1185,1851
1186,836
1187,2030
1188,11225
1189,754
1190,3057
1191,5488
1192,9260
1193,4705
1194,7217
1195,843
1196,2107
1197,2819
1198,2039
1199,1006
1200,16468
1201,10839
1202,651
1203,1462
1204,632
1205,3558
1206,14319
1207,11250
1208,2673
1209,1523
1210,5482
1211,582
1212,3515
1213,817
1214,5359
1215,3835
1216,1418
1217,685
1218,1201
1219,2688
1220,8576
1221,860
1222,3993
1223,10281
1224,577
1225,15200
1226,733
1227,663
1228,597
1229,2184
1230,5136
1231,793
1232,961
1233,1225
1234,582
1235,716
1236,5089
1237,813
1238,2000
1239,5856
1240,4026
1241,6911
1242,1830
1243,866
1244,631
1245,564
1246,1276
1247,2264
1248,1689
1249,7128
1250,3852
1251,5612
1252,2892
1253,774
1254,2533
1255,7779
1256,854
1257,716
1258,857
1259,861
1260,8720
1261,5659
1262,10644
1263,3463
1264,7653
1265,2000
1266,768
1267,7428
1268,1162
1269,724
1270,3604
1271,4588
1272,8300
1273,670
1274,4314
1275,905
1276,695
1277,4617
1278,578
1279,853
1280,14519
1281,1207
1282,2108
1283,1810
1284,14904
1285,3049
1286,885
1287,5128
1288,2000
1289,408
1290,12806
1291,1519
1292,3593
1293,848
1294,9192
1295,2170
1296,5279
1297,961
1298,2622
1299,1558
1300,659
1301,674
1302,15741
1303,7117
1304,587
1305,1921
1306,10398
1307,1197
1308,1104
1309,2107
1310,820
1311,613
1312,15744
1313,10460
1314,6009
1315,8144
1316,2301
1317,3007
1318,675
1319,4643
1320,1636
1321,2469
1322,923
1323,2337
1324,863
1325,2805
1326,5139
1327,1744
1328,4974
1329,10306
1330,2986
1331,4303
1332,4123
1333,1631
1334,587
1335,953
1336,8656
1337,12216
1338,631
1339,733
1340,719
1341,5524
1342,3484
1343,7048
1344,607
1345,525
1346,7127
1347,14526
1348,670
1349,795
1350,985
1351,2623
1352,14911
1353,4004
1354,599
1355,648
1356,3361
1357,1659
1358,1609
1359,3957
1360,1744
1361,3481
1362,1017
1363,1398
1364,4385
1365,1914
1366,1200
1367,2672
1368,7847
1369,3059
1370,2337
1371,2049
1372,722
1373,3251
1374,2906
1375,842
1376,2992
1377,990
1378,7789
1379,3118
1380,3818
1381,2000
1382,5334
1383,9789
1384,794
1385,4134
1386,3692
1387,603
1388,2978
1389,3333
1390,1418
1391,883
1392,1225
1393,2564
1394,578
1395,4069
1396,1263
1397,884
1398,999
1399,9884
1400,11262
1401,709
1402,688
1403,640
1404,2408
1405,861
1406,2087
1407,5145
1408,1659
1409,680
1410,666
1411,961
1412,1710
1413,1957
1414,1418
1415,2959
1416,2525
1417,7183
1418,651
1419,5679
1420,1147
1421,1914
1422,3024
1423,3571
1424,899
1425,570
1426,8576
1427,7498
1428,10026
1429,7900
1430,6360
1431,3024
1432,849
1433,2678
1434,3293
1435,1659
1436,659
1437,1099
1438,1601
1439,2066
1440,5524
1441,7972
1442,2271
1443,13427
1444,14832
1445,3806
1446,4588
1447,3182
1448,2162
1449,1200
1450,2000
1451,3639
1452,831
1453,2000
1454,8573
1455,6101
1456,8957
1457,3314
1458,670
1459,716
1460,4443
1461,5723
1462,9894
1463,1209
1464,11012
1465,1032
1466,532
1467,842
1468,8471
1469,8856
1470,604
1471,2353
1472,578
1473,2167
1474,5050
1475,1525
1476,5136
1477,6355
1478,1257
1479,663
1480,4899
1481,6355
1482,613
1483,6355
1484,2691
1485,4080
1486,1434
1487,985
1488,2767
1489,2335
1490,7445
1491,13969
1492,733
1493,5184
1494,15503
1495,9157
1496,5289
1497,12409
1498,6034
1499,9714
1500,3552
1501,4705
1502,2686
1503,1172
1504,6036
1505,3906
1506,3906
1507,576
1508,684
1509,4878
1510,6345
1511,905
1512,963
1513,1876
1514,1177
1515,602
1516,946
1517,589
1518,1415
1519,4790
1520,9557
1521,980
1522,1472
1523,408
1524,2000
1525,1645
1526,3305
1527,4054
1528,4963
1529,988
1530,1644
1531,2020
1532,552
1533,8856
1534,3263
1535,527
1536,6661
1537,482
1538,946
1539,2323
1540,3333
1541,668
1542,754
1543,1868
1544,604
1545,13025
1546,10863
1547,602
1548,670
1549,1087
1550,1390
1551,4322
1552,724
1553,4750
1554,861
1555,3909
1556,5899
1557,14833
1558,11557
1559,6311
1560,4761
1561,15527
1562,7097
1563,861
1564,856
1565,5015
1566,15104
1567,4339
1568,670
1569,3444
1570,4400
1571,15001
1572,2892
1573,2087
1574,1868
1575,2276
1576,1926
1577,746
1578,4828
1579,1472
1580,8076
1581,2514
1582,604
1583,3361
1584,1207
1585,1104
1586,3155
1587,4409
1588,1917
1589,625
1590,8178
1591,16134
1592,951
1593,6404
1594,1050
1595,675
1596,16152
1597,1503
1598,10488
1599,576
1600,841
1601,2596
1602,2054
1603,1876
1604,1142
1605,602
1606,10994
1607,750
1608,1454
1609,2659
1610,9686
1611,8712
1612,5798
1613,894
1614,5790
1615,13459
1616,680
1617,2844
1618,3852
1619,7985
1620,14269
1621,701
1622,13942
1623,4994
1624,3259
1625,9359
1626,11155
1627,1207
1628,2689
1629,836
1630,589
1631,2039
1632,1106
1633,8276
1634,678
1635,597
1636,2819
1637,1627
1638,849
1639,818
1640,1824
1641,1157
1642,13039
1643,692
1644,854
1645,628
1646,2273
1647,16643
1648,843
1649,13354
1650,1876
1651,14582
1652,6772
1653,961
1654,905
1655,14599
1656,7393
1657,768
1658,2944
1659,625
1660,485
1661,724
1662,995
1663,682
1664,2788
1665,1925
1666,8015
1667,743
1668,657
1669,2939
1670,682
1671,480
1672,4069
1673,2269
1674,6827
1675,6066
1676,3041
1677,3553
1678,1131
1679,10921
1680,611
1681,3341
1682,2913
1683,4405
1684,12152
1685,856
1686,4736
1687,11863
1688,2077
1689,6748
1690,988
1691,15924
1692,2519
1693,1201
1694,4960
1695,7109
1696,7780
1697,578
1698,4681
1699,539
1700,2819
1701,1866
1702,1824
1703,1516
1704,1275
1705,11517
1706,6180
1707,648
1708,566
1709,3755
1710,2815
1711,5489
1712,1921
1713,11138
1714,1945
1715,961
1716,5578
1717,1418
1718,11341
1719,1637
1720,14589
1721,3111
1722,2246
1723,462
1724,15831
1725,842
1726,733
1727,3864
1728,2916
1729,7096
1730,3007
1731,1558
1732,842
1733,6040
1734,4291
1735,1421
1736,2745
1737,2878
1738,7489
1739,1099
1740,828
1741,3824
1742,3723
1743,841
1744,860
1745,10308
1746,1032
1747,622
1748,640
1749,961
1750,682
1751,2778
1752,961
1753,8712
1754,750
1755,2097
1756,3624
1757,11557
1758,7049
1759,9182
1760,668
1761,820
1762,1654
1763,1710
1764,1245
1765,2139
1766,961
1767,5334
1768,1742
1769,670
1770,10497
1771,15345
1772,7043
1773,1380
1774,1271
1775,3007
1776,2177
1777,856
1778,2777
1779,17255
1780,6036
1781,4106
1782,6756
1783,861
1784,3052
1785,3871
1786,1008
1787,604
1788,2705
1789,671
1790,4816
1791,2536
1792,2005
1793,1340
1794,15228
1795,6034
1796,864
1797,905
1798,3833
1799,15593
1800,5744
1801,7031
1802,1472
1803,4314
1804,3769
1805,4200
1806,2469
1807,6839
1808,670
1809,7009
1810,2499
1811,4014
1812,3965
1813,861
1814,2673
1815,7127
1816,1133
1817,1104
1818,2151
1819,895
1820,623
1821,2323
1822,985
1823,3261
1824,8377
1825,10885
1826,961
1827,3321
1828,6355
1829,970
1830,1080
1831,614
1832,1154
1833,3356
1834,3522
1835,8839
1836,3683
1837,7295
1838,8211
1839,613
1840,970
1841,1732
1842,1251
1843,6355
1844,2365
1845,724
1846,1073
1847,6345
1848,15297
1849,651
1850,861
1851,1207
1852,6193
1853,597
1854,622
1855,7567
1856,4694
1857,438
1858,4549
1859,460
1860,6723
1861,7071
1862,706
1863,1590
1864,15537
1865,4060
1866,3149
1867,6355
1868,746
1869,1172
1870,10614
1871,4815
1872,1472
1873,5289
1874,2260
1875,4633
1876,842
1877,9192
1878,3024
1879,3954
1880,1454
1881,3923
1882,1851
1883,5489
1884,3322
1885,2806
1886,10909
1887,540
1888,2678
1889,1426
1890,9044
1891,1008
1892,807
1893,4963
1894,1914
1895,6051
1896,7261
1897,946
1898,612
1899,7358
1900,1620
1901,4449
1902,666
1903,899
1904,1742
1905,716
1906,716
1907,4804
1908,15411
1909,4510
1910,1503
1911,783
1912,1742
1913,16331
1914,649
1915,663
1916,2370
1917,1472
1918,993
1919,3129
1920,15472
1921,4621
1922,684
1923,11010
1924,3163
1925,1139
1926,3130
1927,822
1928,1937
1929,4809
1930,2285
1931,3831
1932,670
1933,682
1934,841
1935,3149
1936,4916
1937,4643
1938,583
1939,684
1940,875
1941,3384
1942,11055
1943,11038
1944,625
1945,2788
1946,7882
1947,604
1948,588
1949,198
1950,1426
1951,724
1952,8816
1953,5126
1954,10341
1955,903
1956,3271
1957,3288
1958,2328
1959,11452
1960,2999
1961,5833
1962,651
1963,1426
1964,5266
1965,4168
1966,4863
1967,2000
1968,963
1969,924
1970,3061
1971,7506
1972,698
1973,2039
1974,10912
1975,4802
1976,7924
1977,13559
1978,655
1979,6948
1980,1048
1981,5482
1982,6672
1983,716
1984,5340
1985,4156
1986,2619
1987,12048
1988,12232
1989,10778
1990,13451
1991,15504
1992,7780
1993,11224
1994,1087
1995,1142
1996,854
1997,1876
1998,2728
1999,5017
2000,623
2001,2677
2002,2097
2003,2203
2004,2992
2005,1426
2006,7958
2007,3852
2008,5865
2009,2337
2010,1293
2011,861
2012,1659
2013,6573
2014,873
2015,842
2016,733
2017,3959
2018,5555
2019,1644
2020,4080
2021,671
2022,4968
2023,824
2024,16227
2025,2463
2026,728
2027,5824
2028,5679
2029,995
2030,4643
2031,1048
2032,1509
2033,1209
2034,4588
2035,905
2036,602
2037,2256
2038,5920
2039,1997
2040,856
2041,6040
2042,659
2043,4881
2044,700
2045,6040
2046,2677
2047,1000
2048,970
2049,1444
2050,15336
2051,6573
2052,5254
2053,7097
2054,15087
2055,961
2056,3885
2057,503
2058,2426
2059,584
2060,2793
2061,660
2062,7146
2063,3617
2064,5145
2065,5957
2066,1358
2067,597
2068,15040
2069,16324
2070,1659
2071,525
2072,736
2073,14548
2074,970
2075,1251
2076,836
2077,4322
2078,2469
2079,692
2080,963
2081,842
2082,2514
2083,4049
2084,11155
2085,5330
2086,631
2087,11306
2088,792
2089,4352
2090,15790
2091,670
2092,2241
2093,582
2094,2367
2095,3393
2096,856
2097,2016
2098,629
2099,651
2100,684
2101,905
2102,3208
2103,613
2104,4007
2105,3505
2106,597
2107,1744
2108,2514
2109,655
2110,651
2111,2280
2112,836
2113,7732
2114,9335
2115,7398
2116,3172
2117,651
2118,1914
2119,9895
2120,4346
2121,2092
2122,585
2123,2054
2124,683
2125,3814
2126,14711
2127,6355
2128,579
2129,1006
2130,9609
2131,1780
2132,2000
2133,3922
2134,7127
2135,4346
2136,15660
2137,519
2138,7048
2139,583
2140,2153
2141,14718
2142,843
2143,570
2144,2110
2145,10829
2146,1523
2147,1306
2148,666
2149,1620
2150,682
2151,698
2152,3251
2153,709
2154,692
2155,5312
2156,2000
2157,585
2158,6833
2159,930
2160,1105
2161,15744
2162,884
2163,12369
2164,1043
2165,988
2166,1219
2167,14359
2168,4671
2169,10877
2170,1914
2171,3607
2172,716
2173,9091
2174,14951
2175,8471
2176,615
2177,4695
2178,15503
2179,4705
2180,1659
2181,4314
2182,2819
2183,5445
2184,866
2185,854
2186,682
2187,1601
2188,3449
2189,15930
2190,1472
2191,596
2192,3879
2193,4332
2194,3105
2195,1245
2196,1418
2197,360
2198,6051
2199,15228
2200,905
2201,6355
2202,10196
2203,8649
2204,848
2205,2661
2206,597
2207,596
2208,1558
2209,13731
2210,9192
2211,1914
2212,5800
2213,6360
2214,2203
2215,2561
2216,2227
2217,2337
2218,4441
2219,733
2220,3070
2221,2376
2222,606
2223,701
2224,7717
2225,7113
2226,1254
2227,1257
2228,4285
2229,755
2230,3421
2231,1425
2232,946
2233,2877
2234,1207
2235,604
2236,1207
2237,3240
2238,10617
2239,10436
2240,4069
2241,10505
2242,1914
2243,1043
2244,5307
2245,1472
2246,4588
2247,14401
2248,724
2249,9089
2250,9434
2251,4819
2252,4833
2253,556
2254,7199
2255,4588
2256,5686
2257,3905
2258,583
2259,8974
2260,692
2261,1356
2262,4868
2263,3906
2264,739
2265,1312
2266,5128
2267,688
2268,1032
2269,3780
2270,675
2271,8856
2272,6999
2273,899
2274,1106
2275,1249
2276,9537
2277,602
2278,1032
2279,4926
2280,770
2281,835
2282,1142
2283,4899
2284,7031
2285,2476
2286,2666
2287,2107
2288,4314
2289,4339
2290,613
2291,5574
2292,5099
2293,2241
2294,7188
2295,2077
2296,961
2297,11033
2298,861
2299,754
2300,5223
2301,5993
2302,2900
2303,11514
2304,4293
2305,578
2306,861
2307,7989
2308,1724
2309,1430
2310,6198
2311,2678
2312,9184
2313,2475
2314,5151
2315,15716
2316,754
2317,7083
2318,5289
2319,2411
2320,2215
2321,3455
2322,794
2323,2788
2324,4314
2325,1914
2326,15537
2327,6583
2328,2182
2329,1780
2330,970
2331,1716
2332,3635
2333,2618
2334,13799
2335,1076
2336,5089
2337,4112
2338,2657
2339,6374
2340,5145
2341,1698
2342,5340
2343,2678
2344,3108
2345,818
2346,2656
2347,2328
2348,3912
2349,493
2350,670
2351,4788
2352,1608
2353,985
2354,1945
2355,3091
2356,728
2357,768
2358,1780
2359,695
2360,2793
2361,3069
2362,2469
2363,3754
2364,995
2365,7105
2366,830
2367,3197
2368,2672
2369,11273
2370,2907
2371,5554
2372,842
2373,15001
2374,16105
2375,893
2376,7021
2377,1876
2378,10804
2379,3835
2380,1275
2381,1202
2382,589
2383,7412
2384,582
2385,7438
2386,658
2387,6023
2388,12924
2389,11979
2390,6593
2391,462
2392,6874
2393,594
2394,1225
2395,787
2396,1219
2397,1312
2398,15070
2399,621
2400,2414
2401,3951
2402,1670
2403,2860
2404,645
2405,2427
2406,1017
2407,5823
2408,3835
2409,4973
2410,9820
2411,4844
2412,608
2413,2331
2414,5658
2415,7972
2416,885
2417,4871
2418,2570
2419,1914
2420,3106
2421,2069
2422,2481
2423,1275
2424,842
2425,861
2426,1620
2427,6449
2428,842
2429,5462
2430,5524
2431,2888
2432,701
2433,4672
2434,905
2435,6653
2436,1914
2437,4581
2438,8382
2439,5089
2440,2953
2441,7005
2442,958
2443,746
2444,1350
2445,4191
2446,4709
2447,13917
2448,963
2449,666
2450,2936
2451,11452
2452,1664
2453,675
2454,5279
2455,5110
2456,4984
2457,9420
2458,961
2459,3653
2460,13451
2461,1867
2462,16398
2463,4160
2464,7947
2465,11498
2466,3115
2467,9529
2468,5012
2469,2222
2470,1026
2471,4947
2472,11532
2473,2078
2474,860
2475,3248
2476,1074
2477,3341
2478,2953
2479,1288
2480,5052
2481,2618
2482,923
2483,854
2484,3923
2485,10017
2486,2027
2487,7393
2488,651
2489,9985
2490,15527
2491,14924
2492,6689
2493,2211
2494,491
2495,930
2496,4726
2497,1251
2498,1064
2499,8232
2500,729
2501,578
2502,670
2503,5128
2504,731
2505,12282
2506,4819
2507,3336
2508,651
2509,848
2510,8692
2511,1196
2512,16299
2513,2525
2514,861
2515,1972
2516,1099
2517,14541
2518,995
2519,9009
2520,8200
2521,2206
2522,9609
2523,607
2524,4684
2525,1558
2526,1006
2527,1744
2528,7217
2529,678
2530,1982
2531,670
2532,1462
2533,995
2534,1664
2535,5244
2536,460
2537,2151
2538,632
2539,2691
2540,1485
2541,4926
2542,570
2543,900
2544,533
2545,1225
2546,2323
2547,1257
2548,3341
2549,1437
2550,5542
2551,2754
2552,1133
2553,1659
2554,2978
2555,2107
2556,961
2557,2106
2558,11557
2559,5489
2560,3163
2561,6053
2562,3293
2563,2356
2564,604
2565,597
2566,3981
2567,5488
2568,4637
2569,11428
2570,3039
2571,4022
2572,651
2573,1623
2574,2593
2575,9192
2576,885
2577,3349
2578,845
2579,655
2580,6406
2581,16097
2582,4004
2583,2507
2584,1644
2585,4103
2586,6706
2587,3393
2588,5571
2589,12210
2590,10921
2591,8030
2592,4664
2593,4921
2594,596
2595,14877
2596,1207
2597,5807
2598,9578
2599,854
2600,705
2601,7884
2602,460
2603,1744
2604,724
2605,15208
2606,1212
2607,746
2608,597
2609,4331
2610,3568
2611,651
2612,1866
2613,839
